street_name,house_number,residential_location,location_factor
Zwickauer Straße,91,mittlere Lage,1.0
Zwickauer Straße,92,mittlere Lage,1.0
Zwickauer Straße,93,mittlere Lage,1.0
Zwickauer Straße,94,mittlere Lage,1.0
Zwickauer Straße,95,mittlere Lage,1.0
Zwickauer Straße,96,mittlere Lage,1.0
Zwickauer Straße,97,mittlere Lage,1.0
Zwickauer Straße,98,mittlere Lage,1.0
Zwickauer Straße,98A,mittlere Lage,1.0
Zwickauer Straße,99,mittlere Lage,1.0
Zwickauer Straße,99A,mittlere Lage,1.0
Zwickauer Straße,100,mittlere Lage,1.0
Zwickauer Straße,101,mittlere Lage,1.0
Zwickauer Straße,102,mittlere Lage,1.0
Zwickauer Straße,103,mittlere Lage,1.0
Zwickauer Straße,104,mittlere Lage,1.0
Zwickauer Straße,105,mittlere Lage,1.0
Zwickauer Straße,106,mittlere Lage,1.0
Zwickauer Straße,107,mittlere Lage,1.0
Zwickauer Straße,108,mittlere Lage,1.0
Zwickauer Straße,109,mittlere Lage,1.0
Zwickauer Straße,110,mittlere Lage,1.0
Zwickauer Straße,111,mittlere Lage,1.0
Zwickauer Straße,112,mittlere Lage,1.0
Zwickauer Straße,113,mittlere Lage,1.0
Zwickauer Straße,114,mittlere Lage,1.0
Zwickauer Straße,115,mittlere Lage,1.0
Zwickauer Straße,118,mittlere Lage,1.0
Zwickauer Straße,120,mittlere Lage,1.0
Zwickauer Straße,122,mittlere Lage,1.0
Zwickauer Straße,124,mittlere Lage,1.0
Zwickauer Straße,125,mittlere Lage,1.0
Zwickauer Straße,126,mittlere Lage,1.0
Zwickauer Straße,127A,mittlere Lage,1.0
Zwickauer Straße,127B,mittlere Lage,1.0
Zwickauer Straße,127C,mittlere Lage,1.0
Zwickauer Straße,128,mittlere Lage,1.0
Zwickauer Straße,130,mittlere Lage,1.0
Zwickauer Straße,131,mittlere Lage,1.0
Zwickauer Straße,131A,mittlere Lage,1.0
Zwickauer Straße,132,mittlere Lage,1.0
Zwickauer Straße,134,mittlere Lage,1.0
Zwickauer Straße,136,mittlere Lage,1.0
Zwickauer Straße,138,mittlere Lage,1.0
Zwickauer Straße,140,mittlere Lage,1.0
Zwickauer Straße,142,mittlere Lage,1.0
Deutscher Platz,1,Innenstadt - einfache Lage,1.1
Deutscher Platz,4,Innenstadt - einfache Lage,1.1
Deutscher Platz,5,Innenstadt - einfache Lage,1.1
Deutscher Platz,5A,Innenstadt - einfache Lage,1.1
Deutscher Platz,5B,Innenstadt - einfache Lage,1.1
Deutscher Platz,5C,Innenstadt - einfache Lage,1.1
Deutscher Platz,5D,Innenstadt - einfache Lage,1.1
Deutscher Platz,5E,Innenstadt - einfache Lage,1.1
Deutscher Platz,6,Innenstadt - einfache Lage,1.1
Floraweg,1,mittlere Lage,1.0
Floraweg,6,mittlere Lage,1.0
Floraweg,8,mittlere Lage,1.0
Floraweg,10,mittlere Lage,1.0
Floraweg,18,mittlere Lage,1.0
Friedhofsweg,1,einfache Lage,0.976
Friedhofsweg,2,einfache Lage,0.976
Friedhofsweg,2A,einfache Lage,0.976
Friedhofsweg,3,einfache Lage,0.976
Friedhofsweg,5,einfache Lage,0.976
Friedhofsweg,10,einfache Lage,0.976
Grimmweg,1,mittlere Lage,1.0
Grimmweg,2,mittlere Lage,1.0
Grimmweg,3,mittlere Lage,1.0
Grimmweg,4,mittlere Lage,1.0
Grimmweg,5,mittlere Lage,1.0
Grimmweg,6,mittlere Lage,1.0
Grimmweg,7,mittlere Lage,1.0
Grimmweg,8,mittlere Lage,1.0
Grimmweg,9,mittlere Lage,1.0
Grimmweg,10,mittlere Lage,1.0
Grimmweg,11,mittlere Lage,1.0
Grimmweg,12,mittlere Lage,1.0
Grimmweg,13,mittlere Lage,1.0
Grimmweg,14,mittlere Lage,1.0
Grimmweg,15,mittlere Lage,1.0
Grimmweg,16,mittlere Lage,1.0
Grimmweg,17,mittlere Lage,1.0
Grimmweg,18,mittlere Lage,1.0
Bechsteinweg,1,mittlere Lage,1.0
Bechsteinweg,2,mittlere Lage,1.0
Bechsteinweg,3,mittlere Lage,1.0
Bechsteinweg,4,mittlere Lage,1.0
Bechsteinweg,5,mittlere Lage,1.0
Bechsteinweg,6,mittlere Lage,1.0
Bechsteinweg,7,mittlere Lage,1.0
Bechsteinweg,8,mittlere Lage,1.0
Bechsteinweg,9,mittlere Lage,1.0
Bechsteinweg,10,mittlere Lage,1.0
Bechsteinweg,11,mittlere Lage,1.0
Bechsteinweg,12,mittlere Lage,1.0
Bechsteinweg,14,mittlere Lage,1.0
Bechsteinweg,15,mittlere Lage,1.0
Bechsteinweg,16,mittlere Lage,1.0
Andersenweg,1,mittlere Lage,1.0
Andersenweg,2,mittlere Lage,1.0
Andersenweg,3,mittlere Lage,1.0
Andersenweg,4,mittlere Lage,1.0
Andersenweg,5,mittlere Lage,1.0
Andersenweg,6,mittlere Lage,1.0
Andersenweg,7,mittlere Lage,1.0
Andersenweg,8,mittlere Lage,1.0
Andersenweg,9,mittlere Lage,1.0
Andersenweg,10,mittlere Lage,1.0
Andersenweg,11,mittlere Lage,1.0
Andersenweg,12,mittlere Lage,1.0
Andersenweg,14,mittlere Lage,1.0
Hauffweg,1,mittlere Lage,1.0
Hauffweg,2,mittlere Lage,1.0
Hauffweg,3,mittlere Lage,1.0
Hauffweg,4,mittlere Lage,1.0
Hauffweg,5,mittlere Lage,1.0
Hauffweg,5A,mittlere Lage,1.0
Hauffweg,6,mittlere Lage,1.0
Hauffweg,7,mittlere Lage,1.0
Hauffweg,8,mittlere Lage,1.0
Hauffweg,9,mittlere Lage,1.0
Hauffweg,10,mittlere Lage,1.0
Hauffweg,11,mittlere Lage,1.0
Hauffweg,12,mittlere Lage,1.0
Hauffweg,13,mittlere Lage,1.0
Hauffweg,14,mittlere Lage,1.0
Hauffweg,15,einfache Lage,0.976
Leanderweg,1,mittlere Lage,1.0
Leanderweg,2,mittlere Lage,1.0
Leanderweg,3,mittlere Lage,1.0
Leanderweg,4,mittlere Lage,1.0
Leanderweg,5,mittlere Lage,1.0
Leanderweg,6,mittlere Lage,1.0
Leanderweg,8,mittlere Lage,1.0
Leanderweg,10,mittlere Lage,1.0
Leanderweg,12,mittlere Lage,1.0
Lerchenrain,1,gute Lage,1.051
Lerchenrain,2,gute Lage,1.051
Lerchenrain,3,gute Lage,1.051
Lerchenrain,4,gute Lage,1.051
Lerchenrain,5,gute Lage,1.051
Lerchenrain,6,gute Lage,1.051
Lerchenrain,7,gute Lage,1.051
Lerchenrain,8,gute Lage,1.051
Lerchenrain,8A,gute Lage,1.051
Lerchenrain,8B,gute Lage,1.051
Lerchenrain,9,gute Lage,1.051
Lerchenrain,10,gute Lage,1.051
Lerchenrain,11,gute Lage,1.051
Lerchenrain,12,gute Lage,1.051
Lerchenrain,13,gute Lage,1.051
Lerchenrain,13A,gute Lage,1.051
Lerchenrain,14,gute Lage,1.051
Lerchenrain,15,gute Lage,1.051
Lerchenrain,16,gute Lage,1.051
Lerchenrain,17,gute Lage,1.051
Lerchenrain,18,gute Lage,1.051
Lerchenrain,19,gute Lage,1.051
Lerchenrain,20,gute Lage,1.051
Lerchenrain,21,gute Lage,1.051
Lerchenrain,21A,gute Lage,1.051
Lerchenrain,22,gute Lage,1.051
Lerchenrain,23,gute Lage,1.051
Lerchenrain,24,gute Lage,1.051
Lerchenrain,25,gute Lage,1.051
Lerchenrain,26,gute Lage,1.051
Lerchenrain,27,gute Lage,1.051
Lerchenrain,29,gute Lage,1.051
Lerchenrain,31,gute Lage,1.051
Lerchenrain,33,gute Lage,1.051
Lerchenrain,35,gute Lage,1.051
Lerchenrain,37,gute Lage,1.051
Lerchenrain,39,gute Lage,1.051
Lerchenrain,41,gute Lage,1.051
Lerchenrain,43,gute Lage,1.051
Lerchenrain,45,gute Lage,1.051
Lerchenrain,47,gute Lage,1.051
Lerchenrain,49,gute Lage,1.051
Lerchenrain,51,gute Lage,1.051
Lerchenrain,53,gute Lage,1.051
Lerchenrain,55,gute Lage,1.051
Lerchenrain,57,gute Lage,1.051
Lerchenrain,59,gute Lage,1.051
Lerchenrain,61,gute Lage,1.051
Lerchenrain,63,gute Lage,1.051
Lerchenrain,65,gute Lage,1.051
Lerchenrain,67,gute Lage,1.051
Lerchenrain,69,mittlere Lage,1.0
Am Bogen,2,gute Lage,1.051
Am Bogen,2A,gute Lage,1.051
Am Bogen,2B,gute Lage,1.051
Am Bogen,3,gute Lage,1.051
Am Bogen,4,gute Lage,1.051
Am Bogen,5,gute Lage,1.051
Am Bogen,6,gute Lage,1.051
Am Bogen,7,gute Lage,1.051
Am Bogen,8,gute Lage,1.051
Am Bogen,9,gute Lage,1.051
Am Bogen,10,gute Lage,1.051
Am Bogen,11,gute Lage,1.051
Am Bogen,12,gute Lage,1.051
Am Bogen,13,gute Lage,1.051
Am Bogen,14,gute Lage,1.051
Am Bogen,15,gute Lage,1.051
Am Bogen,16,gute Lage,1.051
Am Bogen,17,gute Lage,1.051
Am Bogen,18,gute Lage,1.051
Am Bogen,19,gute Lage,1.051
Am Bogen,20,gute Lage,1.051
Am Bogen,21,gute Lage,1.051
Am Bogen,21A,gute Lage,1.051
Am Bogen,21B,gute Lage,1.051
Am Bogen,22,gute Lage,1.051
Am Bogen,23,gute Lage,1.051
Am Bogen,24,gute Lage,1.051
Am Bogen,25,gute Lage,1.051
Am Bogen,26,gute Lage,1.051
Am Bogen,27,gute Lage,1.051
Am Bogen,28,gute Lage,1.051
Am Bogen,29,gute Lage,1.051
Am Bogen,30,gute Lage,1.051
Am Bogen,31,gute Lage,1.051
Am Bogen,32,gute Lage,1.051
Am Bogen,33,gute Lage,1.051
Am Bogen,34,gute Lage,1.051
Am Bogen,35,gute Lage,1.051
Am Bogen,36,gute Lage,1.051
Am Bogen,37,gute Lage,1.051
Am Bogen,38,gute Lage,1.051
Am Bogen,39,gute Lage,1.051
Am Bogen,40,gute Lage,1.051
Am Bogen,41,gute Lage,1.051
Am Bogen,42,gute Lage,1.051
Am Bogen,43,gute Lage,1.051
Am Bogen,44,gute Lage,1.051
Am Bogen,45,gute Lage,1.051
Am Bogen,46,gute Lage,1.051
Am Bogen,47,gute Lage,1.051
Am Bogen,48,gute Lage,1.051
Am Bogen,49,gute Lage,1.051
Am Bogen,50,gute Lage,1.051
Am Bogen,51,gute Lage,1.051
Am Bogen,54,mittlere Lage,1.0
Konrad-Hagen-Platz,1,gute Lage,1.051
Konrad-Hagen-Platz,2,gute Lage,1.051
Konrad-Hagen-Platz,3,gute Lage,1.051
Konrad-Hagen-Platz,4,gute Lage,1.051
Liebfrauenstraße,1,einfache Lage,0.976
Liebfrauenstraße,2,einfache Lage,0.976
Liebfrauenstraße,3,einfache Lage,0.976
Liebfrauenstraße,4,einfache Lage,0.976
Turmweg,4,gute Lage,1.051
Turmweg,6,gute Lage,1.051
Turmweg,7,gute Lage,1.051
Turmweg,8,gute Lage,1.051
Turmweg,9,gute Lage,1.051
Turmweg,10,gute Lage,1.051
Turmweg,11,gute Lage,1.051
Turmweg,12,gute Lage,1.051
Turmweg,13,gute Lage,1.051
Turmweg,14,gute Lage,1.051
Turmweg,15,gute Lage,1.051
Turmweg,16,gute Lage,1.051
Turmweg,17,gute Lage,1.051
Turmweg,18,gute Lage,1.051
Turmweg,20,gute Lage,1.051
Turmweg,22,gute Lage,1.051
Turmweg,24,gute Lage,1.051
Turmweg,26,gute Lage,1.051
Turmweg,28,gute Lage,1.051
Triftweg,1,mittlere Lage,1.0
Triftweg,5,mittlere Lage,1.0
Triftweg,6,mittlere Lage,1.0
Triftweg,7,mittlere Lage,1.0
Triftweg,8,mittlere Lage,1.0
Triftweg,9,mittlere Lage,1.0
Triftweg,10,mittlere Lage,1.0
Triftweg,11,mittlere Lage,1.0
Triftweg,12,mittlere Lage,1.0
Triftweg,13,mittlere Lage,1.0
Triftweg,14,mittlere Lage,1.0
Triftweg,15,mittlere Lage,1.0
Triftweg,16,mittlere Lage,1.0
Triftweg,17,mittlere Lage,1.0
Triftweg,18,mittlere Lage,1.0
Triftweg,19,mittlere Lage,1.0
Triftweg,20,mittlere Lage,1.0
Triftweg,21,mittlere Lage,1.0
Triftweg,22,mittlere Lage,1.0
Triftweg,23,mittlere Lage,1.0
Triftweg,24,mittlere Lage,1.0
Triftweg,25,mittlere Lage,1.0
Triftweg,26,mittlere Lage,1.0
Triftweg,27,mittlere Lage,1.0
Triftweg,28,mittlere Lage,1.0
Triftweg,29,mittlere Lage,1.0
Triftweg,30,mittlere Lage,1.0
Triftweg,31,mittlere Lage,1.0
Triftweg,32,mittlere Lage,1.0
Triftweg,33,mittlere Lage,1.0
Triftweg,34,mittlere Lage,1.0
Triftweg,35,mittlere Lage,1.0
Triftweg,36,mittlere Lage,1.0
Triftweg,37,mittlere Lage,1.0
Triftweg,38,mittlere Lage,1.0
Triftweg,39,mittlere Lage,1.0
Triftweg,40,mittlere Lage,1.0
Triftweg,41,mittlere Lage,1.0
Triftweg,42,mittlere Lage,1.0
Triftweg,43,mittlere Lage,1.0
Triftweg,44,mittlere Lage,1.0
Triftweg,45,mittlere Lage,1.0
Triftweg,46,mittlere Lage,1.0
Triftweg,47,mittlere Lage,1.0
Triftweg,48,mittlere Lage,1.0
Triftweg,49,mittlere Lage,1.0
Triftweg,50,mittlere Lage,1.0
Triftweg,51,mittlere Lage,1.0
Triftweg,52,mittlere Lage,1.0
Triftweg,53,mittlere Lage,1.0
Triftweg,54,mittlere Lage,1.0
Triftweg,55,mittlere Lage,1.0
Triftweg,56,mittlere Lage,1.0
Triftweg,57,mittlere Lage,1.0
Triftweg,58,mittlere Lage,1.0
Triftweg,59,mittlere Lage,1.0
Triftweg,60,mittlere Lage,1.0
Triftweg,61,mittlere Lage,1.0
Triftweg,62,mittlere Lage,1.0
Triftweg,63,mittlere Lage,1.0
Triftweg,64,mittlere Lage,1.0
Triftweg,65,mittlere Lage,1.0
Triftweg,66,mittlere Lage,1.0
Triftweg,66A,gute Lage,1.051
Triftweg,66B,gute Lage,1.051
Triftweg,66C,gute Lage,1.051
Triftweg,66D,gute Lage,1.051
Triftweg,66E,gute Lage,1.051
Triftweg,66F,gute Lage,1.051
Triftweg,67,mittlere Lage,1.0
Triftweg,68,gute Lage,1.051
Triftweg,69,mittlere Lage,1.0
Triftweg,70,gute Lage,1.051
Triftweg,72,gute Lage,1.051
Triftweg,73,mittlere Lage,1.0
Triftweg,74,gute Lage,1.051
Triftweg,76,gute Lage,1.051
Arminiushof,1,gute Lage,1.051
Arminiushof,2,gute Lage,1.051
Arminiushof,3,gute Lage,1.051
Arminiushof,4,gute Lage,1.051
Arminiushof,5,gute Lage,1.051
Arminiushof,6,gute Lage,1.051
Arminiushof,7,gute Lage,1.051
Arminiushof,8,gute Lage,1.051
Arminiushof,9,gute Lage,1.051
Arminiushof,10,gute Lage,1.051
Rotkäppchenweg,1,gute Lage,1.051
Rotkäppchenweg,2,gute Lage,1.051
Rotkäppchenweg,3,gute Lage,1.051
Rotkäppchenweg,4,gute Lage,1.051
Rotkäppchenweg,5,gute Lage,1.051
Rotkäppchenweg,6,gute Lage,1.051
Rotkäppchenweg,7,gute Lage,1.051
Rotkäppchenweg,8,gute Lage,1.051
Rotkäppchenweg,9,gute Lage,1.051
Rotkäppchenweg,10,gute Lage,1.051
Rotkäppchenweg,11,gute Lage,1.051
Rotkäppchenweg,12,gute Lage,1.051
Rotkäppchenweg,13,gute Lage,1.051
Rotkäppchenweg,14,gute Lage,1.051
Rotkäppchenweg,15,gute Lage,1.051
Rotkäppchenweg,16,gute Lage,1.051
Rotkäppchenweg,17,gute Lage,1.051
Rotkäppchenweg,18,gute Lage,1.051
Rotkäppchenweg,19,gute Lage,1.051
Rotkäppchenweg,20,gute Lage,1.051
Rotkäppchenweg,21,gute Lage,1.051
Rotkäppchenweg,22,gute Lage,1.051
Rotkäppchenweg,23,gute Lage,1.051
Rotkäppchenweg,24,gute Lage,1.051
Rotkäppchenweg,25,gute Lage,1.051
Rotkäppchenweg,26,gute Lage,1.051
Rotkäppchenweg,27,gute Lage,1.051
Rotkäppchenweg,28,gute Lage,1.051
Rotkäppchenweg,29,gute Lage,1.051
Rotkäppchenweg,30,gute Lage,1.051
Rotkäppchenweg,31,gute Lage,1.051
Rotkäppchenweg,32,gute Lage,1.051
Rotkäppchenweg,34,gute Lage,1.051
Rotkäppchenweg,36,gute Lage,1.051
Rotkäppchenweg,38,gute Lage,1.051
Rotkäppchenweg,40,gute Lage,1.051
Hänselweg,1,gute Lage,1.051
Hänselweg,2,gute Lage,1.051
Hänselweg,3,gute Lage,1.051
Hänselweg,4,gute Lage,1.051
Hänselweg,5,gute Lage,1.051
Hänselweg,6,gute Lage,1.051
Hänselweg,7,gute Lage,1.051
Hänselweg,8,gute Lage,1.051
Hänselweg,9,gute Lage,1.051
Hänselweg,10,gute Lage,1.051
Hänselweg,11,gute Lage,1.051
Hänselweg,12,gute Lage,1.051
Hänselweg,13,gute Lage,1.051
Hänselweg,14,gute Lage,1.051
Hänselweg,15,gute Lage,1.051
Hänselweg,16,gute Lage,1.051
Hänselweg,17,gute Lage,1.051
Hänselweg,18,gute Lage,1.051
Hänselweg,19,gute Lage,1.051
Hänselweg,20,gute Lage,1.051
Hänselweg,21,gute Lage,1.051
Hänselweg,22,gute Lage,1.051
Hänselweg,23,gute Lage,1.051
Hänselweg,24,gute Lage,1.051
Hänselweg,25,gute Lage,1.051
Hänselweg,26,gute Lage,1.051
